"wir_id","incident_date","species","confirmed_category","behavior_observed","incident_status","county_name","latitude","longitude"
"WIR-2021-003773","10/3/2021 0:00","Black Bear","Depredation","We have a very well-built chicken coop and hen house that shelters 10 chickens, features secure 1/2""  hardware cloth panels in the coop, wood-frame/plywood covering for attached hen house, 3 small windows, and two people doors, one into the hen house and one into the coop.  We experienced a bear break-in on 10/2/21 and again on 10/3/21, damage each time by ripping open a wire panel, one kill on 10/2/21.  We repaired the wire panel yesterday, securely closed all windows, bear came back last night, ripped through another wire panel, tore screens off two windows, was unable to break glass or thrust arm through, no kill last night.    We live in Amador County on a 50-acre parcel outside of Fiddletown in a rural area of open fields, oaks and pines at an elevation of 2150'.  The chicken enclosure is more than 75 yards from our house, the incidents happened during the night, we did not see or hear the bear.  We've been here for 10 years and have had no previous bear encounters.    It goes without saying we don't want our chickens harmed or the enclosure torn apart.  We respect wildlife and wish to report these incidents to seek your advice on how to deter this bear going forward.    Thank you for your consideration - Anita & Jim Franzi","Active","Amador",38.5291958,"-120.7295707"
"WIR-2021-003771","9/18/2021 0:00","Black Bear","Sighting",NA,"Closed","Shasta",40.6247104,"-122.264976"
"WIR-2021-003766","10/3/2021 0:00","Black Bear","General Nuisance","Frequently checking our cans even when empty behind our house. Has been coming several times a week.","Closed","Butte",39.7687631,"-121.7601268"
"WIR-2021-003764","9/28/2021 0:00","Black Bear","Depredation","extensive damage to chicken housing facility.","Active","Mariposa",37.4735224,"-119.7711344"
"WIR-2021-003760","10/1/2021 0:00","Black Bear","Depredation","Bear tearing up grapevines. Also has gotten into cattle supplements, fertilizer and charcoal.","Active","Mariposa",37.5291397,"-119.830276"
"WIR-2021-003759","10/3/2021 0:00","Black Bear","Sighting",NA,"Closed","San Bernardino",34.163054,"-117.5819318"
"WIR-2021-003758","10/3/2021 0:00","Black Bear","Sighting",NA,"Closed","San Bernardino",34.1633381,"-117.581449"
"WIR-2021-003756","10/4/2021 0:00","Black Bear","Depredation","We had a black bear climb our 8ft chainlink fence and rip the door off our coop and kill 2 chickens. We scared him off but we also have a dog, 2cats and small children and i am very concerned it will come back.","Active","El Dorado",38.806751,"-120.9512991"
"WIR-2021-003755","9/26/2021 0:00","Black Bear","Potential Human Conflict","Hello! I reported several weeks ago about an area in Pine Mountain Club up on Chestnut Court wherein I have seen up to 9 bears at a time on a small property shared by two homes. With about 85% certainty, you can drive up that street and see at least 4-5 bears on any given evening around 7pm. It has seemed strange that so many bears hang around there and sleep/rest within feet of the homes and cars while both home owners are home. On 9/26/21, I found 4-5 bears up there but this time all bears were in a very small area with their noses to the ground and appeared to be eating. As I filmed this footage, a woman walked into the shot from the right with her dog (appeared to be a border collie perhaps). She was within 10 feet of the feeding bears and was very casual with her dog who was non-reactive to the bears. My footage doesn't capture her feeding the bears, but it would be impossible for her to have walked past 4-5 huge bears eating together within a few feet of her and her dog and she not notice. There also couldn't possibly be an ongoing natural feeding source in this one tiny location every night for the entirety of summer. She walked into the shot from the right, which would be coming from 15024 Chestnut Court, Pine Mountain Club, CA 93222 but she could also be living at the home at 15020 Chestnut Court, Pine Mountain Club, CA 93222. I believe those are the only two home on the property I am referring to. I will attach the video footage and a still photo from the video of the woman with the bears visible in the back, eating. Please feel free to reach out to me for any additional information you might require. This is all very upsetting. Thank you so much for your time and consideration.","New","Kern",34.8369672,"-119.1438814"
"WIR-2021-003754","10/3/2021 0:00","Black Bear","Potential Human Conflict","Black bear has been observed dragging a dumpster in front of my house, which is behind a restaurant, every night between 7 and 8pm for 6 consecutive days.  It has taken the entire large dumpster and shoved it against our vehicles, causing damage.  It has been observed tearing at the walls of Andy's Deli, that I live behind.  My landlord has voiced concerns and I've been trying to chase it off with an air horn, the car alarm, and a bb gun.  It keeps coming back and tearing the yard up.  It has knocked down used cooking oil barrels every night causing an environmental hazard and a horrible smell.  The neighbors said the bear has broke in through the door of their garage.  My neighbor has outdoor dogs and my own dog has been going crazy over it.  My landlord's wife is elderly and often checks the dumpster for used cans every night to donate to the humane society.  The dumpster is shared and I fear someone may walk up on this bear soon.  It does not seem to fear people or noise.  The dumpster is just 40 feet from the front of my house.  It is ""bear proof"" which is seemingly not the case.  Animal control does not wish to help and the local game warden has been by and said there isn't much that can be done without reporting for depredation.","Closed","Tuolumne",38.0670707,"-120.1892862"
"WIR-2021-003753","10/3/2021 0:00","Black Bear","Sighting","2:18 am October 3, 2021, our video surveillance captured a black bear walking across our patio and on the driveway around our car.  We discovered our garbage can had been toppled over and garbage strewn about.  No tag or collar was seen on video.  We have two videos if you'd like.  Not threatening or destructive.  Just reporting for stats.","Closed","El Dorado",38.6849585,"-120.8134288"
"WIR-2021-003751","9/25/2021 0:00","Black Bear","Potential Human Conflict","I captured the bear on trail cam the morning of Saturday, Sept. 25th at approx. 4:23AM. Other neighbors on the street have seen the bear as well - and it has rummaged through garbage cans on several properties. All neighbors agreed we would mitigate and address by pulling garbage cans inside and removing as many items as possible in hopes the bear would move on. A week later - it has not. It has now been spotted in several back yards and most recently - seen at a back porch sliding window and did not run off or seem afraid. Many homes on the street have dogs, small children and chickens as well as horses. The concern is now the BEAR has been in the vicinity for two weeks and appears to be getting comfortable. See video via this link:  https://twitter.com/hashtag/mybiglittlelife?src=hashtag_click  We are increasingly worried about danger from this bear. We don't want to have anyone injured NOR do we want the bear hurt. PLEASE assist as we don't want this to become an emergency before we can get help.","Active","Butte",39.848682,"-121.8288866"
"WIR-2021-003749","10/2/2021 0:00","Black Bear","Depredation","Bear has made multiple attempts to gain entry to the chicken coop.  Constantly tips large container of feed but does not seem to be eating any of it.  The bear is not easily scared off and does not seem to be afraid of human contact, lights, or yelling to leave.  The bear has walked right into the yard while the family is outside forcing us to retreat to the house. This is the second WIR I have completed and have had no contact from fish and wildlife.","New","Kern",35.730108,"-118.5445242"
"WIR-2021-003743","10/2/2021 0:00","Black Bear","Depredation","Seen bear on security cameras, trash was dumped over, my two goats where found dead at the bottom of the pasture with chest cavity opened up and area of the nipples torn open. Found fresh bear scat near one goat. Damage was done to the fence, blood and scratch marks on fence post near one kill.","Closed","El Dorado",38.7243857,"-120.9795088"
"WIR-2021-003741","9/30/2021 0:00","Black Bear","General Nuisance","Black bear got into my trash can around 2300. Heard it dump over the trash can and bang up against my garage door. Lasted about 10-15 mins.","Closed","Plumas",39.932751,"-120.896997"
"WIR-2021-003739","9/28/2021 0:00","Black Bear","Depredation","Tuesday afternoon: 2 pigs (in steel panel enclosure) attacked, one killed. (My arrival may have interrupted attack.) Some feeding, aprx. one body length dragging on Thursday. Friday afternoon: bear returns in broad daylight to kill wounded but very ambulatory boar (aprx. 500#). Chased off by my arrival. Friday night: bear returns multiple times, engaging dog at aprx. midnight, bear observed to be very large relative to 400# sow and 500# boar.","Active","El Dorado",38.8967549,"-120.856946"
